problem,sampler,param,importance
zcat1,nsgaii,repair,0.4357986987661683
zcat1,nsgaii,power_index,0.1903738079483433
zcat1,nsgaii,initializer,0.06361959544961504
zcat1,nsgaii,uniform_perturb,0.03798718344737375
zcat1,nsgaii,wa_alpha,0.031968760543834726
zcat1,nsgaii,undx_zeta,0.031252577726535447
zcat1,nsgaii,crossover,0.030385155012234565
zcat1,nsgaii,crossover_eta,0.024697585030641313
zcat1,nsgaii,simplex_epsilon,0.021735314993605835
zcat1,nsgaii,crossover_prob,0.02024007948113806
zcat1,nsgaii,mutation,0.020089466136518068
zcat1,nsgaii,fuzzy_d,0.01813386902485457
zcat1,nsgaii,archive_prune_policy,0.013628332121958983
zcat1,nsgaii,blxab_beta,0.011062030864983653
zcat1,nsgaii,blxab_alpha,0.010017030466306994
zcat1,nsgaii,scatter_base_size_factor,0.008196576353771154
zcat1,nsgaii,levy_beta,0.006227207671241226
zcat1,nsgaii,selection,0.003905139209067044
zcat1,nsgaii,mutation_eta,0.003797166617166068
zcat1,nsgaii,pcx_sigma_eta,0.0032870347186080766
zcat1,nsgaii,offspring_ratio,0.0029762406202268306
zcat1,nsgaii,gaussian_sigma,0.0023404450307118073
zcat1,nsgaii,crossover_alpha,0.001647907595666993
zcat1,nsgaii,nonuniform_perturbation,0.0014671031471883945
zcat1,nsgaii,mutation_prob_factor,0.0010320613740019782
zcat1,nsgaii,pcx_sigma_zeta,0.0007775566020716061
zcat1,nsgaii,levy_scale,0.0005939591100483395
zcat1,nsgaii,use_external_archive,0.0005765143285049209
zcat1,nsgaii,laplace_a,0.0004628690354592222
zcat1,nsgaii,selection_size,0.0004335018812576428
zcat1,nsgaii,laplace_b,0.00040833334722043544
zcat1,nsgaii,cauchy_gamma,0.0003672105527206043
zcat1,nsgaii,pop_size,0.0003051113131315812
zcat1,nsgaii,undx_eta,0.00015598894483276454
zcat1,nsgaii,archive_unbounded,5.258553299088796e-05
zcat1,tpe,pop_size,0.2776436823536505
zcat1,tpe,blxab_beta,0.2547151445515247
zcat1,tpe,selection_size,0.1228212830059152
zcat1,tpe,crossover_eta,0.10881886089964532
zcat1,tpe,laplace_a,0.057390624701663125
zcat1,tpe,crossover,0.03722587616680226
zcat1,tpe,blxab_alpha,0.03013157838212887
zcat1,tpe,mutation,0.025198996965253066
zcat1,tpe,pcx_sigma_eta,0.023779330554745823
zcat1,tpe,undx_eta,0.01671220427528622
zcat1,tpe,fuzzy_d,0.01520199366389469
zcat1,tpe,gaussian_sigma,0.004051754402217825
zcat1,tpe,cauchy_gamma,0.003763726616307732
zcat1,tpe,uniform_perturb,0.0037127817033805327
zcat1,tpe,repair,0.003372776090354212
zcat1,tpe,levy_scale,0.0032581721384261557
zcat1,tpe,crossover_prob,0.0015592869266687838
zcat1,tpe,selection,0.0015507391527755034
zcat1,tpe,nonuniform_perturbation,0.0011830683989212973
zcat1,tpe,initializer,0.001155111950093065
zcat1,tpe,simplex_epsilon,0.0011271078158705346
zcat1,tpe,use_external_archive,0.0009920916351636455
zcat1,tpe,wa_alpha,0.0007405278334759941
zcat1,tpe,levy_beta,0.0007062118197646096
zcat1,tpe,archive_unbounded,0.0006241877546180647
zcat1,tpe,undx_zeta,0.0005994064491478702
zcat1,tpe,mutation_eta,0.0003292507782689289
zcat1,tpe,laplace_b,0.0003200623828889085
zcat1,tpe,crossover_alpha,0.00030927605052693093
zcat1,tpe,mutation_prob_factor,0.0002864351521149594
zcat1,tpe,pcx_sigma_zeta,0.00023494948404253165
zcat1,tpe,power_index,0.00016975876145182208
zcat1,tpe,scatter_base_size_factor,0.0001525336245387372
zcat1,tpe,archive_prune_policy,0.00011768125113524108
zcat1,tpe,offspring_ratio,4.35263073367111e-05
zcat10,tpe,uniform_perturb,0.23735553516055835
zcat10,tpe,simplex_epsilon,0.14820084735186104
zcat10,tpe,pop_size,0.1455855600133403
zcat10,tpe,undx_zeta,0.07112098836680537
zcat10,tpe,mutation_prob_factor,0.058901056170031905
zcat10,tpe,crossover,0.058250977530324495
zcat10,tpe,blxab_beta,0.04190257705675185
zcat10,tpe,use_external_archive,0.03631317015561827
zcat10,tpe,archive_prune_policy,0.032738698535125885
zcat10,tpe,laplace_b,0.02949414683575662
zcat10,tpe,power_index,0.025934336776162522
zcat10,tpe,wa_alpha,0.024878430844934105
zcat10,tpe,laplace_a,0.018453210564555803
zcat10,tpe,crossover_alpha,0.01623650744972076
zcat10,tpe,mutation_eta,0.012722654845845132
zcat10,tpe,levy_beta,0.008145494159033291
zcat10,tpe,pcx_sigma_eta,0.008018621115751585
zcat10,tpe,initializer,0.005134519006617898
zcat10,tpe,scatter_base_size_factor,0.004204022223476725
zcat10,tpe,gaussian_sigma,0.003627455059490299
zcat10,tpe,nonuniform_perturbation,0.0031428549727483485
zcat10,tpe,undx_eta,0.002625851253756487
zcat10,tpe,blxab_alpha,0.002606112318605963
zcat10,tpe,repair,0.0014427012949196256
zcat10,tpe,mutation,0.0008095390792530515
zcat10,tpe,pcx_sigma_zeta,0.0005659370523582568
zcat10,tpe,selection,0.0003913327013038747
zcat10,tpe,offspring_ratio,0.0002882721940645072
zcat10,tpe,crossover_prob,0.00020451450676834638
zcat10,tpe,crossover_eta,0.00020314780613747645
zcat10,tpe,cauchy_gamma,0.00014902410081627424
zcat10,tpe,fuzzy_d,0.0001291335260279826
zcat10,tpe,levy_scale,0.0001175154242869372
zcat10,tpe,selection_size,8.248123031164435e-05
zcat10,tpe,archive_unbounded,2.2773316878957397e-05
zcat10,nsgaii,mutation_prob_factor,0.2042568257773049
zcat10,nsgaii,crossover,0.1254193319033055
zcat10,nsgaii,blxab_alpha,0.0982420989768102
zcat10,nsgaii,levy_scale,0.08349215978565104
zcat10,nsgaii,repair,0.07599209968355211
zcat10,nsgaii,selection_size,0.06896905291698291
zcat10,nsgaii,fuzzy_d,0.0356050854356117
zcat10,nsgaii,undx_zeta,0.0352836323219985
zcat10,nsgaii,crossover_eta,0.03191567345359003
zcat10,nsgaii,nonuniform_perturbation,0.029415961110287783
zcat10,nsgaii,laplace_a,0.028799602387308946
zcat10,nsgaii,laplace_b,0.026400297351144113
zcat10,nsgaii,pcx_sigma_eta,0.025234204494312424
zcat10,nsgaii,cauchy_gamma,0.019206072512197164
zcat10,nsgaii,pop_size,0.017900828905378433
zcat10,nsgaii,simplex_epsilon,0.015372236736399687
zcat10,nsgaii,initializer,0.010995833712284105
zcat10,nsgaii,archive_prune_policy,0.008036453420500616
zcat10,nsgaii,crossover_prob,0.00799804319128752
zcat10,nsgaii,offspring_ratio,0.007964234891370115
zcat10,nsgaii,blxab_beta,0.007501901511523018
zcat10,nsgaii,mutation,0.006946825670257872
zcat10,nsgaii,crossover_alpha,0.005380746905540015
zcat10,nsgaii,wa_alpha,0.004965485738307964
zcat10,nsgaii,undx_eta,0.004605223637843256
zcat10,nsgaii,selection,0.004511639889535128
zcat10,nsgaii,pcx_sigma_zeta,0.003422196350794974
zcat10,nsgaii,mutation_eta,0.0021568044269489666
zcat10,nsgaii,power_index,0.001860993723430903
zcat10,nsgaii,uniform_perturb,0.0007772799042133866
zcat10,nsgaii,levy_beta,0.0006358408065618194
zcat10,nsgaii,scatter_base_size_factor,0.000503190348960651
zcat10,nsgaii,use_external_archive,0.0001469695906996543
zcat10,nsgaii,gaussian_sigma,4.452979481259782e-05
zcat10,nsgaii,archive_unbounded,4.0642733291591275e-05
zcat11,qmc,crossover,0.30069480096178014
zcat11,qmc,cauchy_gamma,0.13474711953730475
zcat11,qmc,nonuniform_perturbation,0.1302939356631478
zcat11,qmc,laplace_a,0.12338205477423533
zcat11,qmc,laplace_b,0.0810772046274703
zcat11,qmc,gaussian_sigma,0.058300377111840995
zcat11,qmc,levy_beta,0.0384102563374147
zcat11,qmc,simplex_epsilon,0.03273238643501456
zcat11,qmc,repair,0.02286797914745745
zcat11,qmc,crossover_prob,0.016753563172020595
zcat11,qmc,undx_zeta,0.013957966758514144
zcat11,qmc,blxab_alpha,0.01261345082540492
zcat11,qmc,pcx_sigma_zeta,0.005900563853711275
zcat11,qmc,undx_eta,0.00564121250550469
zcat11,qmc,blxab_beta,0.004525377707178118
zcat11,qmc,crossover_eta,0.004016783415570059
zcat11,qmc,initializer,0.0037815243687872096
zcat11,qmc,selection,0.0030932980390065107
zcat11,qmc,pop_size,0.0017371397816520976
zcat11,qmc,scatter_base_size_factor,0.0010246357695156323
zcat11,qmc,mutation_eta,0.0010190637782064675
zcat11,qmc,levy_scale,0.0010063769796931292
zcat11,qmc,fuzzy_d,0.0008054516908265623
zcat11,qmc,pcx_sigma_eta,0.0005149311603348171
zcat11,qmc,mutation_prob_factor,0.0004043439956600502
zcat11,qmc,wa_alpha,0.0001605499987190472
zcat11,qmc,use_external_archive,0.00010708035471149324
zcat11,qmc,archive_prune_policy,9.512132728995738e-05
zcat11,qmc,crossover_alpha,7.8313437276846e-05
zcat11,qmc,mutation,7.694856001594121e-05
zcat11,qmc,offspring_ratio,7.10402363155296e-05
zcat11,qmc,archive_unbounded,5.6276139893223234e-05
zcat11,qmc,selection_size,3.653899464206298e-05
zcat11,qmc,power_index,1.146678948775823e-05
zcat11,qmc,uniform_perturb,4.86576439592087e-06
zcat11,tpe,archive_unbounded,0.3137747634911393
zcat11,tpe,crossover,0.17789449808239452
zcat11,tpe,fuzzy_d,0.06374214917260117
zcat11,tpe,selection_size,0.03291717380037986
zcat11,tpe,gaussian_sigma,0.0317056766723214
zcat11,tpe,uniform_perturb,0.028052624410837737
zcat11,tpe,mutation,0.02576767787992878
zcat11,tpe,simplex_epsilon,0.0248909267341256
zcat11,tpe,crossover_alpha,0.02413130529595545
zcat11,tpe,pcx_sigma_eta,0.023803004707682537
zcat11,tpe,repair,0.02316120779149615
zcat11,tpe,undx_zeta,0.02253624905496772
zcat11,tpe,initializer,0.02239158439686217
zcat11,tpe,blxab_beta,0.02091789772761055
zcat11,tpe,pop_size,0.020889517081455332
zcat11,tpe,laplace_b,0.019754526311187327
zcat11,tpe,mutation_prob_factor,0.018512928644280495
zcat11,tpe,wa_alpha,0.016364151580571428
zcat11,tpe,pcx_sigma_zeta,0.01622672712780089
zcat11,tpe,offspring_ratio,0.012452247862553452
zcat11,tpe,levy_beta,0.012221546277929346
zcat11,tpe,crossover_eta,0.011777052950663966
zcat11,tpe,blxab_alpha,0.007141096452563896
zcat11,tpe,scatter_base_size_factor,0.005205182799018895
zcat11,tpe,nonuniform_perturbation,0.005077111808261336
zcat11,tpe,mutation_eta,0.004073538217795053
zcat11,tpe,levy_scale,0.0035281300148354644
zcat11,tpe,crossover_prob,0.0029981734743602033
zcat11,tpe,undx_eta,0.002959383239940983
zcat11,tpe,power_index,0.0028894116841821854
zcat11,tpe,cauchy_gamma,0.0008210103372409353
zcat11,tpe,selection,0.0004295706267502081
zcat11,tpe,use_external_archive,0.0004163312605320726
zcat11,tpe,archive_prune_policy,0.00039022807877503934
zcat11,tpe,laplace_a,0.00018539495099835813
zcat12,tpe,undx_zeta,0.30813887832909137
zcat12,tpe,mutation_prob_factor,0.24347953075529463
zcat12,tpe,crossover,0.14931300485670596
zcat12,tpe,repair,0.08147517947882604
zcat12,tpe,uniform_perturb,0.059036179164696403
zcat12,tpe,simplex_epsilon,0.05495214982868221
zcat12,tpe,crossover_eta,0.01738953950733951
zcat12,tpe,laplace_a,0.016953594583259648
zcat12,tpe,wa_alpha,0.010402830182707754
zcat12,tpe,laplace_b,0.009355090465624192
zcat12,tpe,crossover_alpha,0.008095139012801384
zcat12,tpe,nonuniform_perturbation,0.0060542430583524305
zcat12,tpe,levy_scale,0.004583423970514945
zcat12,tpe,cauchy_gamma,0.0034269458842619204
zcat12,tpe,selection_size,0.003329887415655809
zcat12,tpe,mutation,0.0029174021247850073
zcat12,tpe,use_external_archive,0.002882664912494936
zcat12,tpe,blxab_alpha,0.002800160526214903
zcat12,tpe,scatter_base_size_factor,0.002678316337677101
zcat12,tpe,undx_eta,0.002554282827161048
zcat12,tpe,fuzzy_d,0.0023283684776219294
zcat12,tpe,levy_beta,0.0015713765304425763
zcat12,tpe,blxab_beta,0.0011947969093749466
zcat12,tpe,pop_size,0.0006552115500654314
zcat12,tpe,pcx_sigma_eta,0.0006518180415624463
zcat12,tpe,archive_unbounded,0.0006400569453352925
zcat12,tpe,selection,0.0006064488416190895
zcat12,tpe,crossover_prob,0.0005252326664288279
zcat12,tpe,archive_prune_policy,0.0005156805529010751
zcat12,tpe,offspring_ratio,0.00047893693572363785
zcat12,tpe,pcx_sigma_zeta,0.0003200504088557442
zcat12,tpe,gaussian_sigma,0.0002698595791685281
zcat12,tpe,mutation_eta,0.00019379127409756096
zcat12,tpe,power_index,0.0001528778596757524
zcat12,tpe,initializer,7.705020497988558e-05
zcat12,gp,nonuniform_perturbation,0.30066526505410374
zcat12,gp,cauchy_gamma,0.12252745492451074
zcat12,gp,repair,0.06984670724494665
zcat12,gp,scatter_base_size_factor,0.06784415981311898
zcat12,gp,levy_beta,0.06488945344954937
zcat12,gp,fuzzy_d,0.03944782174710126
zcat12,gp,selection,0.03847138705975815
zcat12,gp,mutation_prob_factor,0.03766708732537216
zcat12,gp,crossover,0.034016673818489974
zcat12,gp,undx_eta,0.029156443485016566
zcat12,gp,crossover_eta,0.0269106952242886
zcat12,gp,levy_scale,0.022513156149812058
zcat12,gp,use_external_archive,0.02219356783545676
zcat12,gp,blxab_beta,0.0190874348086775
zcat12,gp,mutation_eta,0.018703378236086858
zcat12,gp,simplex_epsilon,0.018671589959025667
zcat12,gp,selection_size,0.014132464692657783
zcat12,gp,uniform_perturb,0.011094793872011587
zcat12,gp,pcx_sigma_eta,0.009226022612413258
zcat12,gp,power_index,0.0072254044636235444
zcat12,gp,pop_size,0.0046298579231998345
zcat12,gp,gaussian_sigma,0.003877285628940675
zcat12,gp,initializer,0.003483694894840371
zcat12,gp,mutation,0.0030931678027407974
zcat12,gp,undx_zeta,0.002001313229397729
zcat12,gp,blxab_alpha,0.0016378578759839299
zcat12,gp,archive_unbounded,0.0015215996149838924
zcat12,gp,offspring_ratio,0.001472697344685812
zcat12,gp,laplace_b,0.0011355718776306634
zcat12,gp,pcx_sigma_zeta,0.0010590261850085506
zcat12,gp,archive_prune_policy,0.0005985477446788273
zcat12,gp,laplace_a,0.0005577590511446317
zcat12,gp,crossover_alpha,0.0003175328105478954
zcat12,gp,wa_alpha,0.00023346673213766635
zcat12,gp,crossover_prob,8.965950805757456e-05
zcat13,qmc,repair,0.26952802169978957
zcat13,qmc,crossover,0.09782032856636662
zcat13,qmc,undx_eta,0.06341826637371571
zcat13,qmc,cauchy_gamma,0.06019520943502446
zcat13,qmc,mutation,0.05878245721808129
zcat13,qmc,laplace_a,0.05469565842026764
zcat13,qmc,blxab_beta,0.052038189587480604
zcat13,qmc,gaussian_sigma,0.05018987593875011
zcat13,qmc,offspring_ratio,0.046137411925208045
zcat13,qmc,levy_scale,0.04045892262378123
zcat13,qmc,mutation_prob_factor,0.028331069684072212
zcat13,qmc,mutation_eta,0.01881832567693879
zcat13,qmc,crossover_alpha,0.018037204659901728
zcat13,qmc,nonuniform_perturbation,0.015694224614798975
zcat13,qmc,selection,0.015237320388433699
zcat13,qmc,pcx_sigma_eta,0.014405642311041782
zcat13,qmc,wa_alpha,0.01401862076288943
zcat13,qmc,pop_size,0.010998295071695401
zcat13,qmc,uniform_perturb,0.008762181473753046
zcat13,qmc,simplex_epsilon,0.00869694463879304
zcat13,qmc,archive_prune_policy,0.0075487162869333725
zcat13,qmc,pcx_sigma_zeta,0.007131760045106331
zcat13,qmc,blxab_alpha,0.006812839469247348
zcat13,qmc,levy_beta,0.005542135274270935
zcat13,qmc,use_external_archive,0.0049479874536516736
zcat13,qmc,crossover_prob,0.00458060254309654
zcat13,qmc,power_index,0.004021386470253206
zcat13,qmc,fuzzy_d,0.003968069250472528
zcat13,qmc,scatter_base_size_factor,0.0035671572592207803
zcat13,qmc,undx_zeta,0.002129202619595738
zcat13,qmc,laplace_b,0.0014318980121441848
zcat13,qmc,initializer,0.0008359893744171818
zcat13,qmc,crossover_eta,0.0006303450033270293
zcat13,qmc,selection_size,0.0004614799450435657
zcat13,qmc,archive_unbounded,0.00012625992243600753
zcat13,nsgaii,laplace_b,0.18773042015031044
zcat13,nsgaii,undx_zeta,0.1480518698402724
zcat13,nsgaii,repair,0.12294774010504449
zcat13,nsgaii,mutation,0.053484450744760145
zcat13,nsgaii,crossover_alpha,0.0528269942948299
zcat13,nsgaii,crossover_prob,0.052300153130815374
zcat13,nsgaii,blxab_alpha,0.04497249207089423
zcat13,nsgaii,blxab_beta,0.03883007624457605
zcat13,nsgaii,uniform_perturb,0.03506492740319688
zcat13,nsgaii,archive_unbounded,0.03365572866162169
zcat13,nsgaii,cauchy_gamma,0.024537804108345496
zcat13,nsgaii,pcx_sigma_zeta,0.02203838853259618
zcat13,nsgaii,archive_prune_policy,0.020789803356494788
zcat13,nsgaii,mutation_eta,0.018419952262463648
zcat13,nsgaii,mutation_prob_factor,0.018157513823730577
zcat13,nsgaii,laplace_a,0.01779889423887307
zcat13,nsgaii,initializer,0.017000875908133338
zcat13,nsgaii,scatter_base_size_factor,0.015661144356035925
zcat13,nsgaii,crossover,0.01333293528898165
zcat13,nsgaii,simplex_epsilon,0.01283653440221629
zcat13,nsgaii,wa_alpha,0.011816035267257875
zcat13,nsgaii,levy_beta,0.010807514178289483
zcat13,nsgaii,gaussian_sigma,0.00813100705520027
zcat13,nsgaii,crossover_eta,0.005550511888624386
zcat13,nsgaii,selection,0.004584475049286718
zcat13,nsgaii,pcx_sigma_eta,0.002337671278872732
zcat13,nsgaii,offspring_ratio,0.0016137212031009152
zcat13,nsgaii,fuzzy_d,0.001523685151170536
zcat13,nsgaii,selection_size,0.0010035865010113649
zcat13,nsgaii,levy_scale,0.0008906241370433621
zcat13,nsgaii,use_external_archive,0.0006110160108274158
zcat13,nsgaii,power_index,0.0005122655133842453
zcat13,nsgaii,pop_size,0.00014191680610556106
zcat13,nsgaii,nonuniform_perturbation,1.997627483231353e-05
zcat13,nsgaii,undx_eta,1.7294760800487128e-05
zcat14,tpe,crossover,0.2616691613822881
zcat14,tpe,laplace_b,0.14104361264951118
zcat14,tpe,repair,0.12051460275015652
zcat14,tpe,offspring_ratio,0.09293717098533831
zcat14,tpe,simplex_epsilon,0.06871571379548631
zcat14,tpe,mutation_prob_factor,0.05276715643072712
zcat14,tpe,laplace_a,0.052114027551295634
zcat14,tpe,levy_beta,0.04318601841515794
zcat14,tpe,scatter_base_size_factor,0.03165627416056644
zcat14,tpe,mutation,0.026889667651058116
zcat14,tpe,uniform_perturb,0.026009381755740312
zcat14,tpe,crossover_prob,0.014712185379959546
zcat14,tpe,blxab_alpha,0.013714187697577285
zcat14,tpe,pcx_sigma_eta,0.013698747185507409
zcat14,tpe,initializer,0.01354737333619804
zcat14,tpe,pcx_sigma_zeta,0.009411094537489065
zcat14,tpe,undx_zeta,0.006965523580080457
zcat14,tpe,crossover_alpha,0.0024519693600443563
zcat14,tpe,cauchy_gamma,0.002146042295418823
zcat14,tpe,gaussian_sigma,0.0015161724324792986
zcat14,tpe,nonuniform_perturbation,0.0013966592762784463
zcat14,tpe,levy_scale,0.0007264981750335496
zcat14,tpe,mutation_eta,0.000480303272362754
zcat14,tpe,undx_eta,0.0004714935766345006
zcat14,tpe,power_index,0.0003894186491864856
zcat14,tpe,archive_prune_policy,0.0003313309691468889
zcat14,tpe,archive_unbounded,0.00015611910452631547
zcat14,tpe,fuzzy_d,0.00011618355386794877
zcat14,tpe,pop_size,7.851673949809514e-05
zcat14,tpe,selection,6.069178159689016e-05
zcat14,tpe,blxab_beta,4.445559372704896e-05
zcat14,tpe,crossover_eta,4.105365072469876e-05
zcat14,tpe,wa_alpha,2.2061344499532634e-05
zcat14,tpe,selection_size,1.842668730262766e-05
zcat14,tpe,use_external_archive,7.042935341479901e-07
zcat14,qmc,undx_eta,0.2355610735130645
zcat14,qmc,laplace_b,0.13661621023155715
zcat14,qmc,fuzzy_d,0.13186819178878054
zcat14,qmc,repair,0.10108197725034311
zcat14,qmc,crossover_prob,0.07342909553605675
zcat14,qmc,offspring_ratio,0.049097914951243334
zcat14,qmc,mutation_prob_factor,0.04786180549307734
zcat14,qmc,pop_size,0.04509663899049093
zcat14,qmc,selection,0.03232782551589388
zcat14,qmc,scatter_base_size_factor,0.019880419744526576
zcat14,qmc,power_index,0.019823258680657766
zcat14,qmc,blxab_alpha,0.018864496084333573
zcat14,qmc,nonuniform_perturbation,0.01629016274207069
zcat14,qmc,levy_beta,0.014262804103834733
zcat14,qmc,pcx_sigma_zeta,0.013870199707205762
zcat14,qmc,gaussian_sigma,0.011470301670471488
zcat14,qmc,initializer,0.006286649931234407
zcat14,qmc,mutation,0.0045476367924641384
zcat14,qmc,use_external_archive,0.003680850743018768
zcat14,qmc,pcx_sigma_eta,0.002926041046437157
zcat14,qmc,simplex_epsilon,0.0026892490203710277
zcat14,qmc,crossover_eta,0.0020971385845832296
zcat14,qmc,uniform_perturb,0.0019670620740510503
zcat14,qmc,cauchy_gamma,0.0018092273307698233
zcat14,qmc,selection_size,0.0015406280274872235
zcat14,qmc,crossover_alpha,0.0013715954930159629
zcat14,qmc,crossover,0.0012016534591285596
zcat14,qmc,mutation_eta,0.0004926378580804982
zcat14,qmc,blxab_beta,0.0004762573159263492
zcat14,qmc,undx_zeta,0.000466546343427631
zcat14,qmc,wa_alpha,0.00039608738044195457
zcat14,qmc,laplace_a,0.0002342260281426771
zcat14,qmc,archive_prune_policy,0.00015404947684561187
zcat14,qmc,levy_scale,0.00013478441044116108
zcat14,qmc,archive_unbounded,0.0001253026805245224
zcat15,gp,crossover_eta,0.4953927529968502
zcat15,gp,wa_alpha,0.1377020366789518
zcat15,gp,repair,0.06319654336997825
zcat15,gp,laplace_b,0.058872684032705916
zcat15,gp,archive_unbounded,0.05667158720164251
zcat15,gp,selection,0.02905027289404973
zcat15,gp,gaussian_sigma,0.02794478361416069
zcat15,gp,scatter_base_size_factor,0.01872315335319786
zcat15,gp,levy_beta,0.017066112144485158
zcat15,gp,pcx_sigma_zeta,0.016691495764813734
zcat15,gp,selection_size,0.01598847726814802
zcat15,gp,archive_prune_policy,0.013317322439656337
zcat15,gp,crossover_prob,0.007063326256207228
zcat15,gp,cauchy_gamma,0.005580989758193857
zcat15,gp,pop_size,0.004687840943827972
zcat15,gp,initializer,0.004569421959932439
zcat15,gp,simplex_epsilon,0.0037003898434620616
zcat15,gp,fuzzy_d,0.0033645000198653245
zcat15,gp,pcx_sigma_eta,0.002653174845596206
zcat15,gp,levy_scale,0.002143909852010228
zcat15,gp,mutation_prob_factor,0.0020864148267757303
zcat15,gp,offspring_ratio,0.001831580112680612
zcat15,gp,blxab_alpha,0.001560376074677037
zcat15,gp,undx_eta,0.0015034326590037729
zcat15,gp,mutation,0.0013010355987603077
zcat15,gp,blxab_beta,0.00129228571166813
zcat15,gp,uniform_perturb,0.0012606321658268933
zcat15,gp,mutation_eta,0.001212443387565713
zcat15,gp,undx_zeta,0.0011195695706684096
zcat15,gp,crossover_alpha,0.00084420183970689
zcat15,gp,crossover,0.0005776230779158298
zcat15,gp,power_index,0.00037685357429987607
zcat15,gp,laplace_a,0.00032471726866433907
zcat15,gp,nonuniform_perturbation,0.00017606988922915935
zcat15,gp,use_external_archive,0.0001519890048218555
zcat15,qmc,gaussian_sigma,0.2053877157596543
zcat15,qmc,repair,0.1895348096928861
zcat15,qmc,selection,0.10972904411190783
zcat15,qmc,uniform_perturb,0.07710406827653654
zcat15,qmc,mutation,0.058850234413641636
zcat15,qmc,undx_zeta,0.05854909491035019
zcat15,qmc,pcx_sigma_zeta,0.049483767631840876
zcat15,qmc,nonuniform_perturbation,0.029344420085707226
zcat15,qmc,archive_prune_policy,0.023835547931609666
zcat15,qmc,scatter_base_size_factor,0.02378350529599806
zcat15,qmc,mutation_eta,0.022514365399338335
zcat15,qmc,crossover,0.01639095242287011
zcat15,qmc,laplace_b,0.013539787070289975
zcat15,qmc,undx_eta,0.01248929200017298
zcat15,qmc,initializer,0.012470867031470278
zcat15,qmc,blxab_alpha,0.012091443366462673
zcat15,qmc,simplex_epsilon,0.011755585004614212
zcat15,qmc,crossover_prob,0.01094996046612702
zcat15,qmc,crossover_alpha,0.008585392462916987
zcat15,qmc,power_index,0.007606740682884115
zcat15,qmc,crossover_eta,0.007329702713980723
zcat15,qmc,pop_size,0.006528911047930586
zcat15,qmc,offspring_ratio,0.005404442913934169
zcat15,qmc,mutation_prob_factor,0.005018886770217354
zcat15,qmc,selection_size,0.004896232092407051
zcat15,qmc,laplace_a,0.004077699999058135
zcat15,qmc,cauchy_gamma,0.002745720639538346
zcat15,qmc,wa_alpha,0.002739380741276706
zcat15,qmc,levy_beta,0.002698067987951429
zcat15,qmc,levy_scale,0.0019121615031658943
zcat15,qmc,blxab_beta,0.001110686395671511
zcat15,qmc,fuzzy_d,0.0010237465582567254
zcat15,qmc,pcx_sigma_eta,0.0004558674140896761
zcat15,qmc,use_external_archive,6.131627873492209e-05
zcat15,qmc,archive_unbounded,5.829265073122395e-07
zcat16,cmaes,pop_size,0.19379459287740672
zcat16,cmaes,crossover,0.16044467388926187
zcat16,cmaes,wa_alpha,0.157422188689457
zcat16,cmaes,nonuniform_perturbation,0.08892636085876304
zcat16,cmaes,levy_beta,0.08090608948192522
zcat16,cmaes,mutation_prob_factor,0.05714495529027509
zcat16,cmaes,laplace_a,0.04613038758805556
zcat16,cmaes,repair,0.038509014127188816
zcat16,cmaes,selection,0.02237363637068553
zcat16,cmaes,gaussian_sigma,0.01947295168780667
zcat16,cmaes,offspring_ratio,0.015751951181268195
zcat16,cmaes,blxab_alpha,0.014928604206767612
zcat16,cmaes,mutation_eta,0.01433065698117832
zcat16,cmaes,pcx_sigma_zeta,0.012011746736332506
zcat16,cmaes,crossover_alpha,0.010736774627579894
zcat16,cmaes,blxab_beta,0.008807957737802607
zcat16,cmaes,scatter_base_size_factor,0.008309566397019581
zcat16,cmaes,mutation,0.007561427921542108
zcat16,cmaes,simplex_epsilon,0.006854761198778553
zcat16,cmaes,archive_prune_policy,0.006541347307648027
zcat16,cmaes,uniform_perturb,0.0054126933634544745
zcat16,cmaes,power_index,0.004674052918295081
zcat16,cmaes,initializer,0.0039032118068935305
zcat16,cmaes,levy_scale,0.0031741207723732247
zcat16,cmaes,use_external_archive,0.0029054224021688936
zcat16,cmaes,fuzzy_d,0.002688071268182961
zcat16,cmaes,crossover_eta,0.0018055006214498643
zcat16,cmaes,undx_eta,0.0010973772869955786
zcat16,cmaes,archive_unbounded,0.0009437528751181935
zcat16,cmaes,pcx_sigma_eta,0.0007065934919760148
zcat16,cmaes,crossover_prob,0.0006379718311205727
zcat16,cmaes,laplace_b,0.00033232811944752046
zcat16,cmaes,selection_size,0.000313721903752047
zcat16,cmaes,undx_zeta,0.0002696998502577028
zcat16,cmaes,cauchy_gamma,0.00017583633177144432
zcat16,random,selection,0.18361298958673
zcat16,random,blxab_alpha,0.16068497831521386
zcat16,random,crossover,0.12786318675088487
zcat16,random,power_index,0.0917831233079365
zcat16,random,cauchy_gamma,0.06737663205437926
zcat16,random,repair,0.0460032570586254
zcat16,random,scatter_base_size_factor,0.041996052036420393
zcat16,random,laplace_b,0.03432847669331482
zcat16,random,pop_size,0.03384777966270886
zcat16,random,crossover_eta,0.023560331727369817
zcat16,random,undx_eta,0.022683554237391625
zcat16,random,archive_prune_policy,0.01877715574051317
zcat16,random,undx_zeta,0.016956063078126773
zcat16,random,selection_size,0.01649760421661033
zcat16,random,mutation_prob_factor,0.01576369027963717
zcat16,random,uniform_perturb,0.014104143185934946
zcat16,random,nonuniform_perturbation,0.010370908889846172
